Spot,reviewTitle,reviewScore,reviewComment
itoaware-いとあはれ-京都店,ペアリング作り,5.0,記念日のリング作りで利用させて頂きました。店員さんの親切な対応と説明のおかげで、楽しくペアリングを作ることが出来ました！
itoaware-いとあはれ-京都店,おすすめの体験です！,5.0,店員さんがとても気さくで楽しく作業できました！
itoaware-いとあはれ-京都店,誕生日プレゼントに,5.0,今日は彼女の誕生日に指輪をプレゼントしました。
itoaware-いとあはれ-京都店,旅行の思い出作り,5.0,京都旅行の思い出作りで来店しました。指輪作りを体験しましたが店員さんがとても親切でお店の雰囲気もとてもよかったです、今回ペアリングで作成しましたがとてもおすすめのお店でした。機会があればまた利用したいと思います。
itoaware-いとあはれ-京都店,店員さんが優しい！,5.0,初めて指輪作りを体験しました。やり方を丁寧に教えて下さったり気軽に話しかけてくれたりしたので、楽しく安心して作ることが出来ました。また京都に来たら行きたい場所になりました！ありがとうざいました！
itoaware-いとあはれ-京都店,サイコーの記念日,5.0,記念日でペアリングを作りにきました。
itoaware-いとあはれ-京都店,店員さんがとても親切で、素敵な体験ができた。,5.0,リングの模様付けは初めてしたけれど、優しい店員さんが丁寧に教えてくれて安心して楽しくオリジナルの指輪を作れました！
itoaware-いとあはれ-京都店,楽しかった！,5.0,初めての指輪作りで緊張してましたがスタッフの皆さんが優しくて明るくて楽しかったですー！
itoaware-いとあはれ-京都店,初めてのペアリング,5.0,姉妹で初めてのペアリング作りで利用させていただきました！
アカネス 京都,バングル作成,4.0,丁寧に教えて頂きながらバングル作成しました。
アカネス 京都,バングル作りに来ました,5.0,巻いて叩いて磨いて磨いて磨いて仕上げはお母さんって感じでした
アカネス 京都,楽しく体験できました！,5.0,時間より30分くらい前に到着してしまいましたが、笑顔でお店に入れてもらえました。
アカネス 京都,手作りリング,5.0,素人でも簡単に作成することができ、いい思い出になりました、、
アカネス 京都,楽しくバングル作り,5.0,バングルをねじって作ったんですが、とても楽しく、
アカネス 京都,楽しい時間でした！,5.0,ツイストのバングルを楽しく作ることができました！！！
アカネス 京都,リング作り！,5.0,丁寧に説明していただき、いいものができました！
アカネス 京都,簡単で楽しかったです,4.0,色んな種類から好きなものを選べて、作業も簡単でスムーズに作ることができました。一度やってみたかったので、出来てたのしかったです
アカネス 京都,ペアリング作り体験,5.0,初めてのペアリング作りでしたが、店員さんの対応もみなさん丁寧で、素敵なリングを作ることができました。こまめに様子を伺ってくださるのもよかったです。段々ときれいに輝いていくリングをお互いにしゃべりながら見ることができ、素敵な時間を過ごせました。
アカネス 京都,11月2日　いい二人の日,4.0,2人でお互いのペアリングを作りに体験に来ました。初めてのペアリング作り、お店の方が丁寧に優しく教えて下さり、楽しく体験することができました。また記念の時に、来店して体験しに来たいです。
アカネス 京都,店員さんの対応が丁寧でした。,5.0,手順を丁寧に教えてくださりたのしかったです。
アカネス 京都,雨でも楽しめる♪,5.0,優しいおじいさんが丁寧に教えてくれてとても楽しかった。
アカネス 京都,思い出なりました,5.0,雨でも楽しめて穏やかに作業できます！
アカネス 京都,優しい！,5.0,みなさん丁寧で優しかったです！
アカネス 京都,指輪作り,5.0,友達と一緒に作りに来ました！丁寧に教えてくださったので、初めての体験でしたが綺麗に作ることができました！
アカネス 京都,指輪作り,5.0,友達と一緒に指輪を作りに来ました！丁寧に教えてくださったので初めての体験でしたが綺麗に作ることができました！
アカネス 京都,婚約指輪作り,5.0,店員さんの接客も丁寧に教えて下さり、楽しくいい経験が出来ました。
アカネス 京都,親切に教えてもらえる,5.0,彼女とデートでペアリングを作りたく、予約させて頂きました。
アカネス 京都,良かった！,5.0,とてもたのしかった！
アカネス 京都,ペアリング作りをしました,5.0,店員さんが丁寧に説明してくださってとても楽しく作ることが出来ました！
itoaware-いとあはれ-京都店,一人でも楽しめました,5.0,今回一人旅で利用させていただきました。スタッフの方がとても丁寧に教えてくださったので、会話も含めて楽しく体験することができました。あっという間過ぎてもう一つ作りたいくらいでした笑 次回は友人を連れてきたいと思います。
itoaware-いとあはれ-京都店,ふらっと！,5.0,大阪からSNSで調べて彼氏とペアリングを作ってもらいました！
itoaware-いとあはれ-京都店,リングの模様付け体験,5.0,初めてご利用させていただきましたが、スタッフさんの分かりやすい説明・お話で和やかな雰囲気で体験することができました。
itoaware-いとあはれ-京都店,記念日に,5.0,お姉さんがとても優しく教えてくれて、楽しく指輪を作ることができました！ありがとうございました！とっても素敵な指輪屋さんです！
itoaware-いとあはれ-京都店,指輪も店員さん 120満点。 大大大満足,5.0,その日のノリで
itoaware-いとあはれ-京都店,彼女と来ました！,5.0,彼女とペアリングを作りたくて来ました。お洒落で落ち着いた雰囲気の店内で、店員さんが優しく接してくれて居心地がとても良かったです。丁寧にやり方を教えてくれ、初めてですが楽しくできました！
itoaware-いとあはれ-京都店,素敵なお店でした！,5.0,初めての体験だったので、少し緊張していましたが、お店の方が優しくお声がけしてくださったおかげで、楽しく体験させていただくことができました。
itoaware-いとあはれ-京都店,彼女の誕生日に作りました！,5.0,彼女の誕生日記念になるものにと考えて来店させていただいたのですが、接客が丁寧で分かりやすく品物もとても満足いくものに仕上がりました！
itoaware-いとあはれ-京都店,楽しかった！,5.0,何となく体験してみようか！と前日に決めたのですが、想像以上に楽しかったです！5歳の娘も真剣に取り組んでいて満足していました★作製スペースもドライフラワーたくさんのお部屋で、癒されながら作製できました！八角形を選択したのですが、最初丸の形から作製すると思っていなくて、形まで自分で作れたのが嬉しかったです！また次は違う形と模様にチャレンジしたいと思いました。ありがとうございました！
itoaware-いとあはれ-京都店,ペアリング作り,5.0,すごく親切に教えてくださって、とても楽しかったです。
itoaware-いとあはれ-京都店,彼女とのペアリング作りに,5.0,彼女とのペアリング作りで寄らせていただきました。
itoaware-いとあはれ-京都店,ペアリング作り,5.0,記念日のリング作りで利用させて頂きました。店員さんの親切な対応と説明のおかげで、楽しくペアリングを作ることが出来ました！
itoaware-いとあはれ-京都店,おすすめの体験です！,5.0,店員さんがとても気さくで楽しく作業できました！
itoaware-いとあはれ-京都店,誕生日プレゼントに,5.0,今日は彼女の誕生日に指輪をプレゼントしました。
itoaware-いとあはれ-京都店,旅行の思い出作り,5.0,京都旅行の思い出作りで来店しました。指輪作りを体験しましたが店員さんがとても親切でお店の雰囲気もとてもよかったです、今回ペアリングで作成しましたがとてもおすすめのお店でした。機会があればまた利用したいと思います。
itoaware-いとあはれ-京都店,店員さんが優しい！,5.0,初めて指輪作りを体験しました。やり方を丁寧に教えて下さったり気軽に話しかけてくれたりしたので、楽しく安心して作ることが出来ました。また京都に来たら行きたい場所になりました！ありがとうざいました！
itoaware-いとあはれ-京都店,サイコーの記念日,5.0,記念日でペアリングを作りにきました。
itoaware-いとあはれ-京都店,店員さんがとても親切で、素敵な体験ができた。,5.0,リングの模様付けは初めてしたけれど、優しい店員さんが丁寧に教えてくれて安心して楽しくオリジナルの指輪を作れました！
itoaware-いとあはれ-京都店,楽しかった！,5.0,初めての指輪作りで緊張してましたがスタッフの皆さんが優しくて明るくて楽しかったですー！
itoaware-いとあはれ-京都店,初めてのペアリング,5.0,姉妹で初めてのペアリング作りで利用させていただきました！
アカネス　清水,楽しかったです！,5.0,丁寧に説明していただけたので、落ち着いて楽しく作ることが出来ました。また、ご縁があればまたきたいと思います！ありがとうございました。
アカネス　清水,思い出,5.0,2人でリングを作っていく中で、素敵な思い出とすることができました。また伺いたいと思うほど貴重な体験ができました。
アカネス　清水,可愛いリング作れました！,5.0,お店の方が褒めて頂いてとても楽しく作ることが出来ました。カップルで交換して作れるのでデートスポットでもオススメです！
アカネス　清水,ペアリング,5.0,彼氏と記念日にペアリング作りに伺いました！
アカネス　清水,スムーズで簡単!,5.0,当日、予約の時間から1時間半ほど遅れたにもかかわらず、寛容な対応をして下さり、とても有難かったです。
アカネス　清水,レザークラフト,5.0,初めてレザークラフト体験しました！
アカネス　清水,自分で選べるリング,4.0,自分たちでデザインから作業までできました。デザインも多い種類あり、刻印も追加料金を払えばできます。ぜひ行ってみてください。
アカネス　清水,レザークラフト体験,4.0,革製品が好きで、自分でも作ってみたいと思い、参加しました。
アカネス　清水,レザークラフト,5.0,楽しくさせていただきました。
アカネス　清水,とても満足しました！,5.0,店員さんも優しくて、丁寧に作り方を教えてくださってものすごく素敵なペアリングを作ることが出来ました！本当に満足しました！
アカネス　清水,記念日,5.0,記念日のリング作りで利用させて頂きました！分かりやすく説明して頂き、45分ほどで作れました！！！！！
アカネス　清水,記念日,5.0,記念日でペアリング作成しました！ 作成するの不安でしたが店員さんが丁寧に教えてくださり、上手に完成することが出来ました！良い記念日となりました！
アカネス　清水,初体験のレザークラフト,5.0,初めての体験でしたが、非常に丁寧な対応で来てよかったです。
アカネス　清水,初めてのペアリング作り体験,5.0,説明がとても丁寧で初めてでもとてもやりやすいと思います！お店の雰囲気も落ち着いていて待ち時間も全く苦にならなかったです！
アカネス　清水,とても楽しかったです！,5.0,京都に旅行に来てペアリングを作りたくて急遽予約したけど丁寧に工程を教えてくださって本当にありがとうございました。
アカネス　清水,レザー名刺入れ,5.0,レザー名刺入れ作成しました。
アカネス　清水,とてもいい思い出になりました,5.0,交際相手との2年記念日で作りに来ました。人生初めてのリング作り体験で、上手く作れるか不安でしたが丁寧に作り方を説明して頂きとてもいいリングを完成させることが出来ました！とてもいい2年記念日になりました！ありがとうございます
アカネス　清水,ペアリング作り,5.0,一つ一つ丁寧に説明していただけて、安心して楽しく作ることが出来ました！
アカネス　清水,落ち着いている,5.0,遅刻してしまったにも関わらず、笑顔で対応して頂き、とても素敵な時間になりました。可愛いリングを作ることができて嬉しかったです。
アカネス　清水,ペアリング作り体験,5.0,初めてペアリングを作りました！
